"_created_at"	_id	_updated_at	altitude	device	latitude	longitude	precision	time_gps
2017-09-15T14:51:51.267Z	MIHCEpUZMI	2017-09-15T14:51:51.267Z	105	e2ff1ed10162056f	51.974476	7.616034	4	2017-09-15T14:52:12.513Z
2017-09-15T14:52:26.384Z	HtBqXoHdGj	2017-09-15T14:52:26.384Z	102	e2ff1ed10162056f	51.97445	7.6150107	4	2017-09-15T14:52:48.422Z
2017-09-15T14:52:27.337Z	HVjvP0d7mC	2017-09-15T14:52:27.337Z	100	e2ff1ed10162056f	51.974422	7.6134057	4	2017-09-15T14:52:48.487Z
2017-09-15T14:53:02.426Z	OHECGWdn1r	2017-09-15T14:53:02.426Z	105	e2ff1ed10162056f	51.974495	7.612448	4	2017-09-15T14:53:24.481Z
2017-09-15T14:53:38.450Z	lhdLuTq8bM	2017-09-15T14:53:38.450Z	111	e2ff1ed10162056f	51.97418	7.608583	4	2017-09-15T14:54:00.481Z
2017-09-15T14:53:39.227Z	dHpGx0gf6Y	2017-09-15T14:53:39.227Z	107	e2ff1ed10162056f	51.9739	7.607158	7	2017-09-15T14:54:00.570Z
2017-09-15T14:54:14.411Z	gDnh1ZSgNo	2017-09-15T14:54:14.411Z	105	e2ff1ed10162056f	51.97387	7.6060953	7	2017-09-15T14:54:36.451Z
2017-09-15T14:54:17.576Z	fXxpOZHXlD	2017-09-15T14:54:17.576Z	99	e2ff1ed10162056f	51.974545	7.6049085	3	2017-09-15T14:54:36.505Z
2017-09-15T14:54:50.467Z	NxHoBzGzfn	2017-09-15T14:54:50.467Z	100	e2ff1ed10162056f	51.975056	7.6039977	4	2017-09-15T14:55:12.514Z
2017-09-15T14:55:26.419Z	u9uhQOcKQS	2017-09-15T14:55:26.419Z	98	e2ff1ed10162056f	51.976166	7.602182	3	2017-09-15T14:55:48.463Z
2017-09-15T14:55:27.258Z	A1rFgGF1u7	2017-09-15T14:55:27.258Z	100	e2ff1ed10162056f	51.977177	7.600601	3	2017-09-15T14:55:48.518Z
2017-09-15T14:56:02.412Z	xGh9MaGMNz	2017-09-15T14:56:02.412Z	99	e2ff1ed10162056f	51.977585	7.599878	3	2017-09-15T14:56:24.442Z
2017-09-15T14:56:03.371Z	1qRQGtSG0S	2017-09-15T14:56:03.371Z	95	e2ff1ed10162056f	51.978226	7.5987177	3	2017-09-15T14:56:24.499Z
2017-09-15T14:56:38.444Z	7SVuG09z9W	2017-09-15T14:56:38.444Z	93	e2ff1ed10162056f	51.978657	7.5979543	3	2017-09-15T14:57:00.469Z
2017-09-15T14:57:14.466Z	FlEZPRf8Zo	2017-09-15T14:57:14.466Z	107	e2ff1ed10162056f	51.98022	7.5954204	3	2017-09-15T14:57:36.522Z
2017-09-15T14:57:15.385Z	1khTbbjXSm	2017-09-15T14:57:15.385Z	107	e2ff1ed10162056f	51.980812	7.5943832	3	2017-09-15T14:57:36.593Z
2017-09-15T14:57:50.645Z	6tg28gY9yA	2017-09-15T14:57:50.645Z	109	e2ff1ed10162056f	51.981365	7.593455	3	2017-09-15T14:58:12.481Z
2017-09-15T14:57:51.504Z	Mmnz7zI0Sp	2017-09-15T14:57:51.504Z	107	e2ff1ed10162056f	51.98202	7.592319	3	2017-09-15T14:58:12.529Z
2017-09-15T14:58:26.421Z	Z07Ow2o19J	2017-09-15T14:58:26.421Z	102	e2ff1ed10162056f	51.98252	7.5914736	3	2017-09-15T14:58:48.463Z
2017-09-15T14:58:27.258Z	LsNI8HapUv	2017-09-15T14:58:27.258Z	106	e2ff1ed10162056f	51.98313	7.590469	3	2017-09-15T14:58:48.512Z
2017-09-15T14:59:02.457Z	NA4CZHaurW	2017-09-15T14:59:02.457Z	105	e2ff1ed10162056f	51.98353	7.5897684	3	2017-09-15T14:59:24.512Z
2017-09-15T14:59:03.374Z	avGuAOA0Q0	2017-09-15T14:59:03.374Z	110	e2ff1ed10162056f	51.984386	7.588367	3	2017-09-15T14:59:24.564Z
2017-09-15T14:59:38.445Z	JqE57BJ7Dw	2017-09-15T14:59:38.445Z	111	e2ff1ed10162056f	51.98468	7.5878105	3	2017-09-15T15:00:00.508Z
2017-09-15T14:59:39.285Z	Q9nqdYrT7G	2017-09-15T14:59:39.285Z	112	e2ff1ed10162056f	51.98536	7.5867114	3	2017-09-15T15:00:00.557Z
2017-09-15T15:00:14.474Z	Xf8Mc6qX0N	2017-09-15T15:00:14.474Z	112	e2ff1ed10162056f	51.985764	7.585992	3	2017-09-15T15:00:36.546Z
2017-09-15T15:00:15.313Z	Dubu8naxjD	2017-09-15T15:00:15.313Z	112	e2ff1ed10162056f	51.986317	7.584959	4	2017-09-15T15:00:36.611Z
2017-09-15T15:00:50.712Z	PjY8XpoQC6	2017-09-15T15:00:50.712Z	112	e2ff1ed10162056f	51.98677	7.584175	4	2017-09-15T15:01:12.532Z
2017-09-15T15:01:26.501Z	fExQMHZBmc	2017-09-15T15:01:26.501Z	115	e2ff1ed10162056f	51.988174	7.581796	4	2017-09-15T15:01:48.521Z
2017-09-15T15:01:27.415Z	D4o2IkmCkX	2017-09-15T15:01:27.415Z	115	e2ff1ed10162056f	51.98868	7.5809126	5	2017-09-15T15:01:48.577Z
2017-09-15T15:02:02.423Z	8owrpjqKfH	2017-09-15T15:02:02.423Z	115	e2ff1ed10162056f	51.989048	7.5803146	4	2017-09-15T15:02:24.481Z
2017-09-15T15:02:03.364Z	ulMcB4XHuA	2017-09-15T15:02:03.364Z	115	e2ff1ed10162056f	51.98959	7.579288	3	2017-09-15T15:02:24.547Z
2017-09-15T15:02:38.453Z	5QvPoPsTVI	2017-09-15T15:02:38.453Z	118	e2ff1ed10162056f	51.989975	7.578656	3	2017-09-15T15:03:00.487Z
2017-09-15T15:03:14.704Z	zMM2KtQELO	2017-09-15T15:03:14.704Z	113	e2ff1ed10162056f	51.99131	7.576219	3	2017-09-15T15:03:35.526Z
2017-09-15T15:03:15.958Z	tj7hsDPcN5	2017-09-15T15:03:15.958Z	114	e2ff1ed10162056f	51.991695	7.575455	4	2017-09-15T15:03:35.586Z
2017-09-15T15:03:49.464Z	39RERA7L8g	2017-09-15T15:03:49.464Z	116	e2ff1ed10162056f	51.99205	7.5747814	4	2017-09-15T15:04:11.489Z
2017-09-15T15:03:50.425Z	C7JuYjzbC6	2017-09-15T15:03:50.425Z	116	e2ff1ed10162056f	51.992645	7.5734935	4	2017-09-15T15:04:11.542Z
2017-09-15T15:04:25.430Z	F5IjyEJC3D	2017-09-15T15:04:25.430Z	116	e2ff1ed10162056f	51.9929	7.5725937	3	2017-09-15T15:04:47.478Z
2017-09-15T15:05:01.060Z	mR5vOvedK5	2017-09-15T15:05:01.060Z	119	e2ff1ed10162056f	51.994064	7.5701456	3	2017-09-15T15:05:22.544Z
2017-09-15T15:05:01.989Z	hkW1Evw6YQ	2017-09-15T15:05:01.989Z	120	e2ff1ed10162056f	51.994526	7.5691648	3	2017-09-15T15:05:22.598Z
2017-09-15T15:05:36.681Z	7R6ncZzq1L	2017-09-15T15:05:36.681Z	122	e2ff1ed10162056f	51.994846	7.5685463	3	2017-09-15T15:05:58.576Z
2017-09-15T15:05:37.610Z	eDMTL3q0Dk	2017-09-15T15:05:37.610Z	123	e2ff1ed10162056f	51.995285	7.5675926	3	2017-09-15T15:05:58.630Z
2017-09-15T15:06:12.459Z	FAxxFwL2FG	2017-09-15T15:06:12.459Z	124	e2ff1ed10162056f	51.995636	7.5668945	3	2017-09-15T15:06:34.516Z
2017-09-15T15:06:13.424Z	M8OvAGTblq	2017-09-15T15:06:13.424Z	122	e2ff1ed10162056f	51.99602	7.5660486	3	2017-09-15T15:06:34.571Z
2017-09-15T15:06:48.679Z	NT62h11O4J	2017-09-15T15:06:48.679Z	124	e2ff1ed10162056f	51.996346	7.565399	3	2017-09-15T15:07:10.513Z
2017-09-15T15:06:49.823Z	PMaVPFdzyW	2017-09-15T15:06:49.823Z	124	e2ff1ed10162056f	51.996532	7.563908	3	2017-09-15T15:07:10.572Z
2017-09-15T15:07:44.701Z	xDr8tYCEOt	2017-09-15T15:07:44.701Z	126	e2ff1ed10162056f	51.99623	7.563234	3	2017-09-15T15:07:46.522Z
2017-09-15T15:07:45.671Z	0TPTUyOUBm	2017-09-15T15:07:45.671Z	126	e2ff1ed10162056f	51.996193	7.56222	4	2017-09-15T15:07:46.579Z
2017-09-15T15:08:01.359Z	EddJWBsk0c	2017-09-15T15:08:01.359Z	127	e2ff1ed10162056f	51.995983	7.5615234	5	2017-09-15T15:08:21.697Z
2017-09-15T15:08:02.480Z	E9Hdl8AxAM	2017-09-15T15:08:02.480Z	127	e2ff1ed10162056f	51.995674	7.560197	4	2017-09-15T15:08:21.802Z
2017-09-15T15:08:36.497Z	zoiHgLGAFG	2017-09-15T15:08:36.497Z	126	e2ff1ed10162056f	51.995552	7.559352	4	2017-09-15T15:08:57.445Z
2017-09-15T15:36:52.027Z	2qLZv6TU4n	2017-09-15T15:36:52.027Z	0	ce37e35d0ddb2ce8	51.969437	7.595753	19	2017-09-15T15:37:15.559Z
2017-09-15T15:43:33.641Z	T7HYWVbE01	2017-09-15T15:43:33.641Z	0	ce37e35d0ddb2ce8	51.969547	7.595797	20	2017-09-15T15:43:57.063Z
2017-09-15T15:44:55.439Z	50wXiM3Eo1	2017-09-15T15:44:55.439Z	0	e9236012d1f3b712	51.96895	7.596534	22	2017-09-15T15:45:18.449Z
2017-09-15T15:45:27.936Z	fPYyGkXakh	2017-09-15T15:45:27.936Z	0	b1eb757f7bd3420c	51.969112	7.596282	27	2017-09-15T15:45:51.294Z
2017-09-15T15:45:55.933Z	V4bb7zTiSz	2017-09-15T15:45:55.933Z	0	b1eb757f7bd3420c	51.968987	7.5960674	105	2017-09-15T15:46:19.741Z
2017-09-15T15:46:25.187Z	uF5M6xWfCO	2017-09-15T15:46:25.187Z	0	b1eb757f7bd3420c	51.96887	7.5965376	23	2017-09-15T15:46:48.352Z
2017-09-15T15:46:55.889Z	FU9wjsIiOX	2017-09-15T15:46:55.889Z	0	b1eb757f7bd3420c	51.968494	7.597632	22	2017-09-15T15:47:18.817Z
2017-09-15T15:47:29.445Z	fP4Osm3KDU	2017-09-15T15:47:29.445Z	0	b1eb757f7bd3420c	51.96839	7.6000104	21	2017-09-15T15:47:52.876Z
2017-09-15T15:47:59.878Z	Tfq2w5qjid	2017-09-15T15:47:59.878Z	0	b1eb757f7bd3420c	51.968422	7.6016192	20	2017-09-15T15:48:22.720Z
2017-09-15T15:48:28.421Z	e6zIIrzr8o	2017-09-15T15:48:28.421Z	0	b1eb757f7bd3420c	51.968914	7.6028967	50	2017-09-15T15:48:51.932Z
2017-09-15T15:49:00.128Z	ljOyjmFBhV	2017-09-15T15:49:00.128Z	0	b1eb757f7bd3420c	51.968407	7.6055813	19	2017-09-15T15:49:22.631Z
2017-09-15T15:49:30.440Z	ICud6IDzIq	2017-09-15T15:49:30.440Z	0	b1eb757f7bd3420c	51.968155	7.6075554	20	2017-09-15T15:49:53.675Z
2017-09-15T15:50:01.159Z	0v0xrxAEyr	2017-09-15T15:50:01.159Z	0	b1eb757f7bd3420c	51.967964	7.60928	11	2017-09-15T15:50:24.742Z
2017-09-15T15:50:33.187Z	bMd29zs7A8	2017-09-15T15:50:33.187Z	0	b1eb757f7bd3420c	51.967613	7.610904	11	2017-09-15T15:50:56.734Z
2017-09-15T15:51:04.527Z	C2g4WelHn3	2017-09-15T15:51:04.527Z	0	b1eb757f7bd3420c	51.967167	7.6131577	12	2017-09-15T15:51:28.039Z
2017-09-15T15:51:35.189Z	dtE6rRu5Ax	2017-09-15T15:51:35.189Z	0	b1eb757f7bd3420c	51.9673	7.6147847	20	2017-09-15T15:51:58.150Z
2017-09-15T15:52:05.098Z	YFDieSAmKP	2017-09-15T15:52:05.098Z	0	b1eb757f7bd3420c	51.967136	7.6152368	21	2017-09-15T15:52:28.840Z
2017-09-15T15:52:37.450Z	O6TPcP55zx	2017-09-15T15:52:37.450Z	0	b1eb757f7bd3420c	51.9663	7.6172123	27	2017-09-15T15:52:59.814Z
2017-09-15T15:53:07.866Z	jGZ20lELch	2017-09-15T15:53:07.866Z	0	b1eb757f7bd3420c	51.966114	7.6172147	21	2017-09-15T15:53:30.595Z
2017-09-15T15:53:41.834Z	myxFeEV3J3	2017-09-15T15:53:41.834Z	0	b1eb757f7bd3420c	51.96603	7.6172185	19	2017-09-15T15:54:04.712Z
2017-09-15T15:54:15.835Z	ZYrnWic9uK	2017-09-15T15:54:15.835Z	0	b1eb757f7bd3420c	51.96648	7.6176124	20	2017-09-15T15:54:38.585Z
2017-09-15T15:54:47.986Z	X7QRdbmi6Z	2017-09-15T15:54:47.986Z	0	b1eb757f7bd3420c	51.96666	7.619975	20	2017-09-15T15:55:10.849Z
2017-09-15T15:55:21.025Z	q9hfWPUNVI	2017-09-15T15:55:21.025Z	0	b1eb757f7bd3420c	51.966526	7.621391	19	2017-09-15T15:55:43.671Z
2017-09-15T15:55:53.087Z	Kq3yIcRiF6	2017-09-15T15:55:53.087Z	147.40457	b1eb757f7bd3420c	51.966553	7.621354	8	2017-09-15T15:56:16.156Z
2017-09-15T15:56:29.039Z	CtH5QYDVRH	2017-09-15T15:56:29.039Z	124.927826	b1eb757f7bd3420c	51.966534	7.621351	4	2017-09-15T15:56:51.201Z
2017-09-15T16:16:29.367Z	j8J6wRDbEg	2017-09-15T16:16:29.367Z	0	677751866a44e3e4	51.975548	7.577748	19	2017-09-15T16:16:54.650Z
2017-09-15T16:16:59.403Z	d7x2yTHtQf	2017-09-15T16:16:59.403Z	134	677751866a44e3e4	51.9755	7.577774	55	2017-09-15T16:17:24.676Z
2017-09-15T16:17:29.454Z	WAJvhvUken	2017-09-15T16:17:29.454Z	0	677751866a44e3e4	51.975548	7.5777745	19	2017-09-15T16:17:54.729Z
2017-09-15T16:17:59.948Z	TpB9HT5O5I	2017-09-15T16:17:59.948Z	134	677751866a44e3e4	51.975502	7.577768	96	2017-09-15T16:18:25.234Z
2017-09-15T16:18:36.071Z	1sG7cXddR6	2017-09-15T16:18:36.071Z	0	677751866a44e3e4	51.975548	7.5777745	19	2017-09-15T16:19:01.059Z
2017-09-15T16:20:36.821Z	6BqNBbbTuf	2017-09-15T16:20:36.821Z	0	677751866a44e3e4	51.9755	7.577774	156	2017-09-15T16:21:02.111Z
2017-09-15T16:21:09.390Z	m2CdAQ7NTG	2017-09-15T16:21:09.390Z	0	677751866a44e3e4	51.975548	7.5777745	19	2017-09-15T16:21:34.681Z
2017-09-15T16:21:39.720Z	gUsxApn8N9	2017-09-15T16:21:39.720Z	134	677751866a44e3e4	51.9755	7.5777755	96	2017-09-15T16:22:05.006Z
2017-09-15T16:22:09.541Z	dcJRyypC8y	2017-09-15T16:22:09.541Z	0	677751866a44e3e4	51.975502	7.577771	86	2017-09-15T16:22:34.834Z
2017-09-15T16:24:42.223Z	Smkb66r6dO	2017-09-15T16:24:42.223Z	134	677751866a44e3e4	51.975513	7.577748	93	2017-09-15T16:25:07.519Z
2017-09-15T16:25:44.703Z	A4lSSGLMgv	2017-09-15T16:25:44.703Z	134	677751866a44e3e4	51.97552	7.577732	96	2017-09-15T16:26:10.013Z
2017-09-15T16:28:28.209Z	UmCgpHlUsO	2017-09-15T16:28:28.209Z	107	b9508c016f700eea	51.930523	7.602862	9	2017-09-15T06:39:16.410Z
2017-09-15T16:28:28.343Z	XmzKr28FCn	2017-09-15T16:28:28.343Z	89	b9508c016f700eea	51.930576	7.602781	9	2017-09-15T06:39:16.444Z
2017-09-15T16:28:29.239Z	WRxGLn2aZN	2017-09-15T16:28:29.239Z	97	b9508c016f700eea	51.930576	7.6026726	6	2017-09-15T06:39:51.576Z
2017-09-15T16:28:29.696Z	A69lpaGNZD	2017-09-15T16:28:29.696Z	102	b9508c016f700eea	51.930515	7.602828	10	2017-09-15T06:39:51.709Z
2017-09-15T16:28:30.031Z	eoI5KszBfF	2017-09-15T16:28:30.031Z	98	b9508c016f700eea	51.930534	7.6028247	12	2017-09-15T06:40:27.576Z
2017-09-15T16:28:31.625Z	cB9ErmVM5W	2017-09-15T16:28:31.625Z	110	b9508c016f700eea	51.931435	7.603373	6	2017-09-15T06:41:03.561Z
2017-09-15T16:28:33.018Z	00ZQFGyhgL	2017-09-15T16:28:33.018Z	101	b9508c016f700eea	51.93246	7.6037364	4	2017-09-15T06:41:03.630Z
2017-09-15T16:28:36.334Z	7T0gGnJLTu	2017-09-15T16:28:36.334Z	105	b9508c016f700eea	51.933037	7.604151	4	2017-09-15T06:41:39.539Z
2017-09-15T16:28:36.860Z	VwR9CtPsPk	2017-09-15T16:28:36.860Z	110	b9508c016f700eea	51.93319	7.60525	12	2017-09-15T06:41:39.613Z
2017-09-15T16:28:37.278Z	wcvrOnLpqt	2017-09-15T16:28:37.278Z	103	b9508c016f700eea	51.932922	7.606179	6	2017-09-15T06:42:14.206Z
2017-09-15T16:28:37.814Z	eas3CtS8mP	2017-09-15T16:28:37.814Z	109	b9508c016f700eea	51.93258	7.607384	7	2017-09-15T06:42:14.298Z
2017-09-15T16:28:38.731Z	IYv6CgA9G2	2017-09-15T16:28:38.731Z	106	b9508c016f700eea	51.93269	7.6076083	9	2017-09-15T06:42:50.160Z
2017-09-15T16:28:39.264Z	VKAe9hE4TS	2017-09-15T16:28:39.264Z	112	b9508c016f700eea	51.93379	7.607991	9	2017-09-15T06:42:50.237Z
2017-09-15T16:28:39.889Z	S7V4L2qZdu	2017-09-15T16:28:39.889Z	109	b9508c016f700eea	51.93437	7.6083126	10	2017-09-15T06:43:26.215Z
2017-09-15T16:28:40.399Z	hYiqai6ABF	2017-09-15T16:28:40.399Z	108	b9508c016f700eea	51.93614	7.608936	13	2017-09-15T06:43:26.293Z
2017-09-15T16:28:41.039Z	5AewWShQDo	2017-09-15T16:28:41.039Z	100	b9508c016f700eea	51.936886	7.609201	9	2017-09-15T06:44:02.205Z
2017-09-15T16:28:41.537Z	0CxCYmA66W	2017-09-15T16:28:41.537Z	111	b9508c016f700eea	51.937862	7.6096234	6	2017-09-15T06:44:02.291Z
2017-09-15T16:28:42.419Z	5uw6HeyiVs	2017-09-15T16:28:42.419Z	107	b9508c016f700eea	51.938595	7.6100254	10	2017-09-15T06:44:38.151Z
2017-09-15T16:28:42.946Z	dfnaDJoW75	2017-09-15T16:28:42.946Z	98	b9508c016f700eea	51.939587	7.6100497	9	2017-09-15T06:44:38.259Z
2017-09-15T16:28:43.093Z	VLjTthsKeM	2017-09-15T16:28:43.093Z	104	b9508c016f700eea	51.94021	7.609764	6	2017-09-15T06:45:14.182Z
2017-09-15T16:28:43.648Z	lGOp65jTrc	2017-09-15T16:28:43.648Z	97	b9508c016f700eea	51.94045	7.609909	16	2017-09-15T06:45:14.255Z
2017-09-15T16:28:44.074Z	ppxqYVMEE4	2017-09-15T16:28:44.074Z	98	b9508c016f700eea	51.940407	7.609894	10	2017-09-15T06:45:50.195Z
2017-09-15T16:28:45.159Z	DfPuG4PwT4	2017-09-15T16:28:45.159Z	107	b9508c016f700eea	51.941757	7.610221	96	2017-09-15T06:46:26.212Z
2017-09-15T16:28:45.808Z	HyV5A833yH	2017-09-15T16:28:45.808Z	106	b9508c016f700eea	51.9429	7.611271	4	2017-09-15T06:46:26.290Z
2017-09-15T16:28:47.305Z	36lkiJXJAt	2017-09-15T16:28:47.305Z	108	b9508c016f700eea	51.943657	7.6119337	6	2017-09-15T06:47:02.182Z
2017-09-15T16:28:48.913Z	zMAx6KAcgE	2017-09-15T16:28:48.913Z	104	b9508c016f700eea	51.94398	7.611682	96	2017-09-15T06:47:02.282Z
2017-09-15T16:28:51.486Z	O0gaVoHZl5	2017-09-15T16:28:51.486Z	105	b9508c016f700eea	51.944153	7.611081	10	2017-09-15T06:47:38.193Z
2017-09-15T16:28:51.986Z	eNya1Q9kEh	2017-09-15T16:28:51.986Z	98	b9508c016f700eea	51.944576	7.609733	6	2017-09-15T06:47:38.279Z
2017-09-15T16:28:52.879Z	hCcYSLpL52	2017-09-15T16:28:52.879Z	98	b9508c016f700eea	51.945126	7.6096435	10	2017-09-15T06:48:14.138Z
2017-09-15T16:28:53.414Z	fgqYcBhrGo	2017-09-15T16:28:53.414Z	98	b9508c016f700eea	51.946236	7.608838	96	2017-09-15T06:48:14.219Z
2017-09-15T16:28:54.100Z	2W2PVs8qGP	2017-09-15T16:28:54.100Z	111	b9508c016f700eea	51.94692	7.608711	96	2017-09-15T06:48:50.193Z
2017-09-15T16:28:54.682Z	IZZCOc27E0	2017-09-15T16:28:54.682Z	108	b9508c016f700eea	51.947952	7.6081076	96	2017-09-15T06:48:50.283Z
2017-09-15T16:28:55.380Z	eks8V2vw9g	2017-09-15T16:28:55.380Z	103	b9508c016f700eea	51.94869	7.6078553	13	2017-09-15T06:49:26.203Z
2017-09-15T16:28:56.175Z	mSsUQ95yAg	2017-09-15T16:28:56.175Z	102	b9508c016f700eea	51.94918	7.6068654	12	2017-09-15T06:49:26.273Z
2017-09-15T16:28:57.492Z	CAMJOIdXux	2017-09-15T16:28:57.492Z	107	b9508c016f700eea	51.949615	7.606526	13	2017-09-15T06:50:02.206Z
2017-09-15T16:28:59.220Z	62WMKtrDUJ	2017-09-15T16:28:59.220Z	94	b9508c016f700eea	51.950256	7.605448	10	2017-09-15T06:50:02.281Z
2017-09-15T16:29:01.882Z	hLGl7HizxY	2017-09-15T16:29:01.882Z	100	b9508c016f700eea	51.950676	7.6048846	10	2017-09-15T06:50:38.126Z
2017-09-15T16:29:02.431Z	9IICLX90b6	2017-09-15T16:29:02.431Z	98	b9508c016f700eea	51.95161	7.603986	12	2017-09-15T06:50:38.207Z
2017-09-15T16:29:03.091Z	lNXIJApSL1	2017-09-15T16:29:03.091Z	98	b9508c016f700eea	51.95213	7.6036696	21	2017-09-15T06:51:14.187Z
2017-09-15T16:29:03.642Z	zzkCkEHir8	2017-09-15T16:29:03.642Z	106	b9508c016f700eea	51.95357	7.6030545	6	2017-09-15T06:51:14.267Z
2017-09-15T16:29:04.314Z	BGeodAQUyL	2017-09-15T16:29:04.314Z	108	b9508c016f700eea	51.95422	7.602897	4	2017-09-15T06:51:50.200Z
2017-09-15T16:29:04.876Z	rscW6WjwX4	2017-09-15T16:29:04.876Z	103	b9508c016f700eea	51.95499	7.6029296	7	2017-09-15T06:51:50.277Z
2017-09-15T16:29:05.299Z	mI05ocbaDf	2017-09-15T16:29:05.299Z	107	b9508c016f700eea	51.955097	7.602924	6	2017-09-15T06:52:26.164Z
2017-09-15T16:29:05.869Z	lMQwyLEfOE	2017-09-15T16:29:05.869Z	108	b9508c016f700eea	51.95515	7.602958	10	2017-09-15T06:52:26.235Z
2017-09-15T16:29:06.595Z	SZxDy7wCmz	2017-09-15T16:29:06.595Z	110	b9508c016f700eea	51.95574	7.6029677	9	2017-09-15T06:53:02.197Z
2017-09-15T16:29:08.391Z	325ggST9H6	2017-09-15T16:29:08.391Z	114	b9508c016f700eea	51.95679	7.602979	9	2017-09-15T06:53:02.268Z
2017-09-15T16:29:16.008Z	2tgJhTf6Fr	2017-09-15T16:29:16.008Z	106	b9508c016f700eea	51.957348	7.603007	9	2017-09-15T06:53:29.267Z
2017-09-15T16:29:19.743Z	tDacnNG2AT	2017-09-15T16:29:19.743Z	107	b9508c016f700eea	51.958263	7.602807	10	2017-09-15T06:53:29.334Z
2017-09-15T16:29:31.812Z	m1dyhGivsv	2017-09-15T16:29:31.812Z	106	b9508c016f700eea	51.959003	7.602844	13	2017-09-15T06:54:05.178Z
2017-09-15T16:29:32.623Z	x7NEQ0nImS	2017-09-15T16:29:32.623Z	117	b9508c016f700eea	51.959454	7.602528	12	2017-09-15T06:54:05.266Z
2017-09-15T16:29:33.316Z	5yaj5bsSHK	2017-09-15T16:29:33.316Z	111	b9508c016f700eea	51.959435	7.6022086	15	2017-09-15T06:54:41.209Z
2017-09-15T16:29:33.828Z	efCtyOLAvw	2017-09-15T16:29:33.828Z	113	b9508c016f700eea	51.96017	7.602054	12	2017-09-15T06:54:41.300Z
2017-09-15T16:29:34.504Z	WYCkXrQKRV	2017-09-15T16:29:34.504Z	104	b9508c016f700eea	51.96073	7.601527	10	2017-09-15T06:55:15.834Z
2017-09-15T16:29:35.075Z	ezTpSh5YAM	2017-09-15T16:29:35.075Z	106	b9508c016f700eea	51.96143	7.600864	15	2017-09-15T06:55:15.903Z
2017-09-15T16:29:35.792Z	cqp4b1q93b	2017-09-15T16:29:35.792Z	103	b9508c016f700eea	51.962154	7.6005983	13	2017-09-15T06:55:53.191Z
2017-09-15T16:29:36.891Z	UFh3nrXT1w	2017-09-15T16:29:36.891Z	103	b9508c016f700eea	51.964333	7.5991454	9	2017-09-15T06:56:17.598Z
2017-09-15T16:29:39.703Z	RTprdnAYR8	2017-09-15T16:29:39.703Z	102	b9508c016f700eea	51.96439	7.5990644	10	2017-09-15T06:56:17.670Z
2017-09-15T16:29:39.839Z	pYnJxEdFfU	2017-09-15T16:29:39.839Z	98	b9508c016f700eea	51.964554	7.599199	24	2017-09-15T06:56:53.178Z
2017-09-15T16:29:40.555Z	1L4w9OowWg	2017-09-15T16:29:40.555Z	107	b9508c016f700eea	51.96465	7.5992064	12	2017-09-15T06:56:53.287Z
2017-09-15T16:29:41.248Z	n1HG21QVBc	2017-09-15T16:29:41.248Z	95	b9508c016f700eea	51.964615	7.599296	22	2017-09-15T06:57:25.073Z
2017-09-15T16:29:42.125Z	pFHFvfcZgd	2017-09-15T16:29:42.125Z	106	b9508c016f700eea	51.96461	7.5991426	9	2017-09-15T06:58:02.216Z
2017-09-15T16:29:44.677Z	GjG3nZJMEU	2017-09-15T16:29:44.677Z	109	b9508c016f700eea	51.964718	7.5990906	7	2017-09-15T06:58:02.297Z
2017-09-15T16:29:44.878Z	9DPEl2PjRM	2017-09-15T16:29:44.878Z	101	b9508c016f700eea	51.965374	7.598524	9	2017-09-15T06:58:14.022Z
2017-09-15T16:29:46.554Z	0dM861oKnm	2017-09-15T16:29:46.554Z	103	b9508c016f700eea	51.96614	7.5982685	12	2017-09-15T06:58:50.183Z
2017-09-15T16:29:47.457Z	OPmIIURLDk	2017-09-15T16:29:47.457Z	102	b9508c016f700eea	51.966827	7.5971694	18	2017-09-15T06:58:50.258Z
2017-09-15T16:29:47.930Z	gyPJYgl8e0	2017-09-15T16:29:47.930Z	107	b9508c016f700eea	51.967407	7.5965853	10	2017-09-15T06:59:22.513Z
2017-09-15T16:30:59.810Z	V9eZS75s5c	2017-09-15T16:30:59.810Z	116	b9508c016f700eea	51.968815	7.5963917	9	2017-09-15T06:59:59.200Z
2017-09-15T16:31:00.910Z	4ziBIhD2rB	2017-09-15T16:31:00.910Z	114	b9508c016f700eea	51.96903	7.5960016	6	2017-09-15T06:59:59.278Z
2017-09-15T16:31:01.226Z	vulBRALKQn	2017-09-15T16:31:01.226Z	111	b9508c016f700eea	51.96902	7.5960026	9	2017-09-15T07:00:31.483Z
2017-09-15T16:31:03.428Z	HiGWW6nbxP	2017-09-15T16:31:03.428Z	0	b9508c016f700eea	51.969444	7.596589	74	2017-09-15T16:28:24.744Z
2017-09-15T16:31:05.388Z	2GGM4QUp1c	2017-09-15T16:31:05.388Z	0	b9508c016f700eea	51.96944	7.5963106	12	2017-09-15T16:29:15.003Z
2017-09-15T16:31:08.209Z	KSgSAMkAYL	2017-09-15T16:31:08.209Z	155	b9508c016f700eea	51.96891	7.5959554	19	2017-09-15T16:30:38.219Z
2017-09-15T16:31:08.976Z	qnmJelah8o	2017-09-15T16:31:08.976Z	110	b9508c016f700eea	51.968987	7.59607	12	2017-09-15T16:31:16.030Z
2017-09-15T16:31:09.533Z	kDEEwSVi9I	2017-09-15T16:31:09.533Z	113	b9508c016f700eea	51.968945	7.5960326	6	2017-09-15T16:31:20.084Z
